social_interaction,p1_knee_hip,p1_nose_hip,p1_r_hand_l_hand,p1_nose_hand,p1_nose_elbow,p1_neck_hand,p1_foot_nose,max_hand_x,right_f1_arccos_x,right_f2_arccos_x,right_f3_arccos_x,left_f1_arccos_x,left_f2_arccos_x,left_f3_arccos_x,upper_joints_velocity_x,sum _of_log-energy_x,auto_cor_x,p1_knee_hip.1,p1_nose_hip.1,p1_r_hand_l_hand.1,p1_nose_hand.1,p1_nose_elbow.1,p1_neck_hand.1,p1_foot_nose.1,max_hand.1_x,right_f1_arccos.1_x,right_f2_arccos.1_x,right_f3_arccos.1_x,left_f1_arccos.1_x,left_f2_arccos.1_x,left_f3_arccos.1_x,upper_joints_velocity.1_x,sum _of_log-energy.1_x,auto_cor.1_x,p1_knee_hip.2,p1_nose_hip.2,p1_r_hand_l_hand.2,p1_nose_hand.2,p1_nose_elbow.2,p1_neck_hand.2,p1_foot_nose.2,max_hand.2_x,right_f1_arccos.2_x,right_f2_arccos.2_x,right_f3_arccos.2_x,left_f1_arccos.2_x,left_f2_arccos.2_x,left_f3_arccos.2_x,upper_joints_velocity.2_x,sum _of_log-energy.2_x,auto_cor.2_x,p1-yaw,p1-pitch,p1-roll,p2-yaw,p2-pitch,p2-roll,p2_knee_hip,p2_nose_hip,p2_r_hand_l_hand,p2_nose_hand,p2_nose_elbow,p2_neck_hand,p2_foot_nose,max_hand_y,right_f1_arccos_y,right_f2_arccos_y,right_f3_arccos_y,left_f1_arccos_y,left_f2_arccos_y,left_f3_arccos_y,upper_joints_velocity_y,sum _of_log-energy_y,auto_cor_y,p2_knee_hip.1,p2_nose_hip.1,p2_r_hand_l_hand.1,p2_nose_hand.1,p2_nose_elbow.1,p2_neck_hand.1,p2_foot_nose.1,max_hand.1_y,right_f1_arccos.1_y,right_f2_arccos.1_y,right_f3_arccos.1_y,left_f1_arccos.1_y,left_f2_arccos.1_y,left_f3_arccos.1_y,upper_joints_velocity.1_y,sum _of_log-energy.1_y,auto_cor.1_y,p2_knee_hip.2,p2_nose_hip.2,p2_r_hand_l_hand.2,p2_nose_hand.2,p2_nose_elbow.2,p2_neck_hand.2,p2_foot_nose.2,max_hand.2_y,right_f1_arccos.2_y,right_f2_arccos.2_y,right_f3_arccos.2_y,left_f1_arccos.2_y,left_f2_arccos.2_y,left_f3_arccos.2_y,upper_joints_velocity.2_y,sum _of_log-energy.2_y,auto_cor.2_y,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,p1_to_p2torso,p2_to_p1torso,torso_to_torso,energy_joints1_to_torso2,energy_joints2_to_torso1,0.1,1.1,2.1,3.1,4.1,5.1,6.1,7.1,8.1,9.1,10.1,11.1,12.1,13.1,14.1,15.1,16.1,17.1,18.1,19.1,20.1,21.1,22.1,23.1,24.1,25.1,26.1,27.1,28.1,29.1,30.1,31.1,32.1,33.1,34.1,35.1,36.1,37.1,38.1,39.1,40.1,41.1,42.1,43.1,44.1,45.1,46.1,47.1,48.1,49.1,50.1,51.1,52.1,53.1,54.1,55.1,56.1,57.1,58.1,59.1,60.1,61.1,62.1,63.1,64.1,65.1,66.1,67.1,68.1,69.1,70.1,71.1,72.1,73.1,74.1,75.1,76.1,77.1,78.1,79.1,80.1,81.1,82.1,83.1,84.1,85.1,86.1,87.1,88.1,89.1,90.1,91.1,92.1,93.1,94.1,95.1,96.1,97.1,98.1,99.1,100.1,101.1,102.1,103.1,104.1,105.1,106.1,107.1,108.1,109.1,110.1,111.1,112.1,113.1,114.1,115.1,116.1,117.1,118.1,119.1
3,62.96789166,101.6377147,56.59177194,85.04277091,67.08290495,63.18198225,216.2336473,1.525179856,142.6071383,162.7048031,169.3324365,140.7353193,166.7925294,172.1839761,15289.90451,375.3730747,2.954735833,-0.000833927,-0.385690979,0.477711712,-1.211537773,-2.196181831,0.198319464,0.260698015,0.032374101,0.712068208,-0.090355824,0.17759627,-0.443757982,0.289000333,-0.012537298,566.5674787,0.081088833,-0.984911944,17505.07388,28255.2847,15732.5126,23641.89031,18649.04758,17564.59107,60112.95396,423,39644.78446,45231.93525,47074.41733,39124.41876,46368.32319,47867.14535,4244120.465,104353.7148,821.4165614,0.089808571,-0.040232922,0.036367996,0.064877918,0,0,67.55293866,114.090272,66.0056566,94.83931663,69.07372815,78.6397719,238.126045,1.449640288,149.9456504,163.7593052,166.6287404,149.0959935,169.2428137,165.5086278,20377.8396,388.2781653,1.600205812,0.492201492,-1.437234393,0.641530781,-1.373513874,0.507773145,0.489704883,-3.893568337,0.035971223,-0.029943297,-0.22592995,-0.557129825,-0.535734909,-0.352746157,-0.012414034,868.6092189,-0.035493242,-0.533401937,18779.71695,31717.09562,18349.57254,26365.33002,19202.49642,21861.85659,66199.04052,401,41684.8908,45525.08684,46322.78984,41448.68618,47049.5022,46011.39853,5430371.562,107941.33,444.8572157,7.107240217,6.839793628,6.834722364,6.959171757,6.926890354,6.819872461,6.77952508,6.831313359,6.679398988,6.652818071,6.631106365,6.133618795,6.226541621,6.700977978,6.694644286,6.96858566,6.959799944,6.883314621,6.860448817,6.774268354,6.759278725,6.9632688,6.714359135,6.715694462,6.711190262,6.268877598,6.280141192,6.621065592,6.547106074,6.953104938,6.87680709,6.857477524,6.771844619,6.761309115,6.95564977,6.718759617,6.719468338,6.716435166,6.287157527,6.304278908,5.833361354,5.960152415,6.83202812,6.814532437,6.764175443,6.75400721,6.879452677,6.728879673,6.729912959,6.727064953,6.511002754,6.508568217,6.169885011,5.964974726,6.813644641,6.762951528,6.768984648,6.858576733,6.743539437,6.743612861,6.742860606,6.599123805,6.60103449,6.401618822,6.36180356,6.752233823,6.751220067,6.77281862,6.738621324,6.739215515,6.737884223,6.67983318,6.681421796,6.59493478,6.604230128,6.768274795,6.760486537,6.748085517,6.74814184,6.748046408,6.700610136,6.702358695,6.622213282,6.633205477,6.958798624,6.71705289,6.718090593,6.714322581,6.323083154,6.334798511,5.885601047,6.597966399,6.759749075,6.759478005,6.760375575,6.746592785,6.749250574,6.708451521,6.71145612,6.759439262,6.759939129,6.745818123,6.748231653,6.706844772,6.709834046,6.761267795,6.748834316,6.751687244,6.712326427,6.715179742,6.86458545,6.867923108,6.929406569,6.93033127,6.871912549,6.93294052,6.934386744,7.057508169,7.055859229,7.056627457,424.5635482,414.7120801,501.7435487,3983042.847,3981196.422,4.587819175,4.29254882,4.290495317,4.335993834,4.309666798,4.234803638,4.24864385,4.28261152,4.275711414,4.291586695,4.218441754,4.228802404,4.251893329,4.179646419,4.129244665,4.399297752,4.397931285,4.359545485,4.350631082,4.27942879,4.312681078,4.394463316,4.341986155,4.343370756,4.344492191,4.274221375,4.281389959,4.167104522,4.160691613,4.445054738,4.313721508,4.420045887,4.235148869,4.373678456,4.418894301,4.369478202,4.363263542,4.380306201,4.29101924,4.297553325,4.194138957,4.170880786,4.403446155,4.277698545,4.340949575,4.258302075,4.341693831,4.313861253,4.323614314,4.311909527,4.255657697,4.256968259,4.182982749,4.16087988,4.453024145,4.221116099,4.425298561,4.386300064,4.352584246,4.335682225,4.35776401,4.27814412,4.310804175,4.180221097,4.208693872,4.445062368,4.253911523,4.254383208,4.277665166,4.271588379,4.272501819,4.23055752,4.240657979,4.162969794,4.192597077,4.447306966,4.345557328,4.331384665,4.32165295,4.342836557,4.288745638,4.296253109,4.184782581,4.216805989,4.40616671,4.358149163,4.356044399,4.365380005,4.281569523,4.288094026,4.183930347,4.163050914,4.392393323,4.387937196,4.400120822,4.343331319,4.349545827,4.260582671,4.257830835,4.387262417,4.394864089,4.341201155,4.345048643,4.257477252,4.251592413,4.411692827,4.350294249,4.357901961,4.248480307,4.265335664,4.325266137,4.326954888,4.25567023,4.263311364,4.343611596,4.258468439,4.28228652,4.27152255,4.22380453,4.29846235
3,55.20082069,95.99531234,60.63173685,85.72784392,62.24551899,68.92051868,197.6818602,1.514388489,159.699563,169.6310923,168.0877132,151.9902353,172.6841462,168.5121999,17883.22517,387.5370117,1.212700508,0.111828563,-0.254655249,0.67081941,-0.163604759,-0.298991082,0.489251613,-0.521535675,-0.001199041,0.290561352,0.36232172,0.474307584,-0.199730838,0.284946566,0.268606016,233.2310167,0.214413604,-0.409126366,15290.36075,26595.74102,16787.95184,23758.58208,17237.15797,19106.58699,54765.01063,420,44243.23197,47012.30499,46586.21418,42077.43716,47850.58596,46688.58213,4968548.163,107357.8181,335.9180408,-0.19580376,-0.089424569,0.037083311,0,0,0,48.70005957,82.63705474,46.02686557,69.77236204,53.29797022,55.36504989,170.4975316,1.503597122,153.090124,170.7932638,169.079324,151.2925592,170.4078966,169.2391882,19121.45423,387.2758812,1.115719085,-0.216303168,-0.20420202,-0.187236173,-0.328003325,-0.309793722,-0.302534805,-0.532677213,0.026378897,-0.056298759,-0.074618485,-0.202269263,-0.403868737,0.013160779,-0.224388759,345.0636468,0.032473548,-0.362999836,13474.61815,22886.44879,12716.803,19323.97608,14759.81739,15314.20567,47220.28208,417,42406.89143,47308.19246,46837.1228,41885.5285,47201.42653,46873.90645,5314941.007,107274.5092,309.0541866,7.502230089,6.95928966,7.050102343,6.882227779,6.928845367,6.581584118,6.713990714,7.036405238,6.609790944,6.556208686,6.650159984,6.54154658,6.565541355,6.728777478,6.565336957,6.82253508,6.839556569,6.709976712,6.729104413,6.57941058,6.604041541,6.829805257,6.574530786,6.56513173,6.583850542,6.221386357,6.249586851,5.998369329,5.898076248,6.858801106,6.722636643,6.74477213,6.583908188,6.61466113,6.847828676,6.582568103,6.571896001,6.593044945,6.204529043,6.283821189,5.931074644,5.904931637,6.63993372,6.655588133,6.554794033,6.566030159,6.715734114,6.55598936,6.549326597,6.561887948,6.319688434,6.31873153,6.152632706,6.070115753,6.677007387,6.564854817,6.58367767,6.736257718,6.57129534,6.56315159,6.578478874,6.338902105,6.338094914,6.166337738,6.106456022,6.522768219,6.516785165,6.582066827,6.519842696,6.516600786,6.521987926,6.413513609,6.41374336,6.275048753,6.263740048,6.571110338,6.609287128,6.522634631,6.517331465,6.526956159,6.388735913,6.388270754,6.212060819,6.191305328,6.837619095,6.578876638,6.568942635,6.588696959,6.254552062,6.25140908,5.876915486,5.963143291,6.532660659,6.527861638,6.535572692,6.435435392,6.436135882,6.310315563,6.296789064,6.523737567,6.530328039,6.437416369,6.437721232,6.320546462,6.306548104,6.539228661,6.430176773,6.431268468,6.291688113,6.279110296,6.547248854,6.546878925,6.599621439,6.592850019,6.548746068,6.598912876,6.597817515,6.765909225,6.763406337,6.773563705,220.53942,173.6976638,295.3151592,1410466.258,1379004.691,5.917455561,5.686290555,5.757713692,5.620039713,5.650838195,5.609687556,5.642076882,5.723448465,5.605647958,5.609928247,5.589766696,5.401383967,5.433480521,5.253113386,5.288047676,5.781491464,5.774169384,5.751268583,5.751207357,5.717160546,5.692245808,5.781617528,5.709449168,5.707929451,5.709454999,5.612637582,5.618173918,5.499684948,5.507581626,5.791756353,5.737905518,5.770123866,5.696187419,5.714673916,5.786118974,5.713783148,5.707796842,5.719759673,5.611558483,5.615459525,5.508903048,5.497479515,5.744712638,5.728091925,5.722132378,5.6693063,5.748531944,5.694184547,5.694979989,5.693439562,5.614617581,5.615136665,5.509222677,5.505432249,5.775837214,5.692191427,5.722127411,5.764692871,5.711026909,5.704489226,5.719372616,5.624234463,5.626883752,5.53084952,5.506198166,5.747355559,5.652410733,5.710301831,5.662340757,5.665471211,5.658943364,5.586773107,5.585165237,5.474553187,5.470524117,5.790708251,5.708415143,5.65131856,5.645022955,5.659512092,5.567990639,5.572933211,5.472874021,5.445476329,5.788801728,5.713968538,5.710199778,5.718112304,5.61425826,5.619355682,5.505793569,5.50469099,5.674781942,5.66987014,5.678100829,5.592844609,5.59763306,5.498924974,5.493681644,5.667716508,5.672273481,5.590959708,5.593551134,5.495793479,5.49036614,5.685788362,5.596235521,5.600836466,5.505036391,5.493743219,5.539332717,5.533686027,5.453617281,5.432016683,5.549090142,5.442886571,5.460870418,5.390614514,5.342713346,5.407739327
3,91.4356991,87.57262427,126.3136053,50.29168924,53.90921253,104.6196364,182.8265894,1.592727273,140.1476569,171.0227313,173.0415638,146.7406524,169.2525696,172.7612251,5145.74109,373.5879968,1.601349011,-0.461907234,0.331927557,-1.832030177,-0.156782855,0.547452318,-0.162703383,0.236449263,0.013333333,0.815046166,0.095178912,0.010446097,-0.458834312,0.203227524,0.176964019,231.6016977,-0.02222825,-0.507720793,25014.86125,23988.07698,34544.31641,13785.30905,14780.5708,28655.62983,50067.69979,437,38435.39787,46862.77937,47418.38769,40192.7779,46395.52113,47348.75764,1388155.86,102358.2811,438.769629,0.08423157,-0.067434376,0.006221113,0,0,0,82.40269553,76.22776206,124.4644967,49.69655871,44.83968464,92.19942874,172.8238231,1.607272727,135.0108314,171.3384349,172.1364394,142.5595005,169.6220128,172.0737148,7128.006522,374.0364583,1.273908189,-0.177636426,0.987114017,-1.392764778,0.207285159,0.307153189,-0.140974642,0.45289761,0.065454545,0.898455098,-0.233739826,0.009775418,-0.369919223,-0.075373967,-0.068730756,276.5481447,0.009679004,-0.405733177,22609.08689,20865.31896,34024.42406,13628.02602,12281.43164,25315.32728,47323.36736,440,37093.03706,46941.40901,47166.73642,39078.74503,46473.25567,47143.01558,1954251.185,102488.8815,349.0508438,8.777394225,8.665449989,8.57068908,8.396945478,8.14677276,7.999500306,7.563265674,8.630167142,7.623378087,7.684407817,7.507407216,7.698059111,7.66846024,5.310605122,6.40346877,8.662540484,8.587024578,8.374593601,8.200638218,7.973319033,7.619135651,8.634880396,7.61845592,7.688096688,7.47067417,7.76201559,7.735126655,5.943091798,6.616619863,8.623161445,8.252173541,8.305346828,7.809403729,7.749648378,8.616536642,7.610184985,7.532288169,7.611079017,7.76151414,7.742482834,6.298543529,6.381052947,8.246662964,7.933641723,8.012807824,7.309474417,8.322563799,7.652902713,7.749657698,7.524721979,7.328417961,7.362594095,6.525430957,6.652093731,8.185294458,7.573143212,7.882557777,8.264691878,7.606174397,7.483800266,7.672460673,7.401860149,7.437638509,6.772719725,6.382326278,7.966400909,7.182977985,7.900167885,7.672762104,7.748538145,7.516282717,7.309284475,7.128258348,6.449924538,6.163394216,7.985426734,7.618529502,7.536106837,7.442462029,7.608171274,6.685704604,7.125810021,6.501807272,6.228704518,8.645099601,7.617464458,7.619948361,7.555756325,7.817011279,7.792104012,6.389024246,6.491805423,7.761036049,7.737216712,7.73862779,7.215508475,7.202858756,6.826229092,6.704257217,7.755756874,7.686822004,7.213080412,7.096851987,6.876897592,6.652164826,7.752810578,7.187305452,7.249579148,6.784653454,6.078529612,7.980155286,7.932962607,8.051248135,8.017250536,7.987340782,8.032096986,8.051451846,8.41081467,8.385288993,8.428675525,55.16234407,62.02539588,118.0975559,581622.5877,559813.0504,5.908975799,5.61924763,5.304918597,5.4599546,5.084287379,5.734773088,5.38614189,5.529084918,5.486684338,5.358174512,5.360318797,5.491229858,5.532820674,5.372865663,5.437521698,6.014893215,5.63465083,5.717047942,5.332343676,5.56867107,5.168825658,5.819979774,5.330668622,5.451730036,5.248235081,4.957784858,4.705223283,4.932579019,4.578968295,5.976200335,5.304093894,5.743411066,5.110638276,5.731871224,5.900478104,5.457857107,5.36808085,5.493896757,4.711571976,5.187287446,4.62577301,4.756011228,5.883004013,5.019256218,5.930775047,5.369219589,5.526592804,5.385982365,5.518423193,5.24856242,5.170837694,4.922352838,5.08318869,4.793017425,6.115700101,5.24312472,6.22815823,5.594942183,5.471321506,5.425972263,5.599034152,5.192883791,5.356777189,5.099166504,5.305361134,6.382794148,5.537521181,5.219160536,5.520178073,5.673366229,5.446190322,5.446606133,5.276181027,5.340464953,4.672097076,6.766712269,5.696280339,5.733926334,5.714420352,6.035198311,5.478577962,5.751659458,5.403984893,5.714300687,5.980468434,5.393683133,5.260291895,5.427920386,4.630463873,4.641801933,4.387647343,4.493898989,6.072364692,5.987048497,6.025459537,5.87910418,5.881644676,5.668961632,5.633313641,6.037225365,5.901048582,5.891412509,5.755249992,5.718724275,5.65056378,6.064982486,5.848544264,5.934252037,5.633363072,5.557492396,6.099472907,5.889066448,6.005144431,5.598531019,6.152183532,5.790792829,5.951280126,6.135832447,5.849849101,6.179483796
3,100.2677096,179.4390664,62.99108254,145.3641321,103.4711878,113.6394974,335.2690901,1.62585034,141.0390573,149.9391169,153.1925447,141.3423357,153.9392528,154.2629511,32503.36458,382.6157314,0.549291867,-0.282397389,-0.345506451,0.922608148,-0.873518874,-0.261900552,0.013916748,-0.734072256,-0.007936508,-0.009812328,0.291483948,0.059342896,0.935409136,0.023113265,0.25095944,8.104368988,-0.01547076,-0.188174796,29389.84078,52627.61758,18497.08886,42624.91066,30354.53112,33307.64826,98308.77216,476,41310.50739,43936.14681,44869.84606,41464.6246,45107.95159,45214.27839,9553210.959,112113.7565,160.9425171,-0.208564773,-0.213452549,0.004166173,0,0,0,103.409935,201.6332539,64.43948533,150.26534,112.8980669,118.6860679,373.7801281,1.700680272,145.4380418,156.6344077,159.3015816,128.9743745,159.7612241,157.9156535,35107.51936,385.3388824,0.639918088,-0.214916883,-0.728709962,1.770914476,0.366624226,0.197895596,-0.382810847,-0.702186534,-0.044217687,-0.309470448,-0.018795111,0.080054423,-0.082432961,-0.111307274,0.234061238,185.8437517,0.434230517,-0.212513288,30254.9776,58993.4475,18941.05637,44072.83942,33118.80298,34787.38649,109371.4153,498,42585.40486,45882.61031,46661.0307,37812.84019,46796.74899,46271.83897,10212002.01,112927.4956,187.4959997,8.852259502,8.724289177,8.682530325,8.433088037,8.436079667,8.355523798,8.048966,8.704806574,8.241171635,8.209874803,8.274463666,8.170653884,8.317578843,7.040471187,7.533969343,8.553515018,8.565464506,8.28792093,8.367075139,8.282128373,8.109417557,8.567999918,8.131235629,8.169040484,8.187712018,8.055079954,7.956115543,7.028852881,7.249431317,8.593458151,8.274211256,8.392814464,8.199379211,8.048361415,8.57352274,8.146491968,8.200248677,8.184175647,8.089442048,7.898703738,6.939475641,7.230775433,8.375644325,8.524239804,8.325268082,8.226913372,8.273176159,8.296523362,8.297652564,8.290883774,8.150384251,8.127632073,7.637489573,7.601060225,8.41801309,8.426481562,8.125834909,8.390836215,8.387787494,8.433530061,8.358451814,8.212895457,8.190233425,7.727739461,7.726494291,8.463203518,8.256849615,8.272307894,8.359680535,8.366205376,8.347341479,8.276862555,8.275435464,7.991741401,7.977355758,8.352011224,8.074440553,8.234916569,8.240900653,8.221526687,8.10700624,8.058104738,7.927078759,7.81915478,8.571325793,8.167479412,8.201971613,8.100599263,8.07431091,7.782461844,7.018431108,7.186038892,8.418467015,8.419354443,8.413811525,8.330133635,8.33880976,8.053468224,8.003068774,8.422889501,8.412359008,8.341742146,8.34144604,7.984357139,8.007670903,8.412528458,8.313458797,8.333215821,8.021106596,7.978941936,8.479813408,8.450474718,8.396394211,8.380514603,8.448387148,8.36543419,8.374774301,8.49259065,8.464472919,8.470310213,188.1358297,171.8926145,288.5219846,1981119.99,2078658.687,7.724316842,7.322119476,7.266672915,7.271866915,7.551316912,7.381618632,7.589931487,7.308409347,7.302574879,7.272936754,7.263099695,7.077925987,7.14024931,7.235649061,7.206138601,7.536490956,7.494803593,7.464502561,7.677769051,7.388526411,7.390771269,7.531425082,7.436902764,7.416455345,7.42049915,7.02552941,7.226072593,6.875476568,6.901583067,7.628332881,7.402350774,7.76778681,7.439631097,7.700746799,7.567804635,7.478913664,7.443809684,7.508334021,7.153411897,7.058247171,6.987096535,6.839202695,7.719214486,7.568996006,7.704476878,7.744489002,7.452140679,7.651956807,7.64508955,7.6560483,7.452026245,7.505999342,7.253937835,7.235103476,7.802804339,7.457749384,7.549989333,7.672563463,7.822268138,7.798761334,7.815124066,7.470697741,7.587380699,7.388275698,7.276543003,7.831555312,7.499473134,7.44407702,7.602803066,7.605155523,7.591618256,7.470257986,7.504099296,7.289546625,7.542995589,7.801143636,7.552971515,7.98786358,8.045145518,7.99965273,7.812495551,7.733572646,7.526966818,7.450995678,7.56540383,7.474000767,7.446382282,7.483530661,7.10819821,7.175988507,7.050065152,6.862842793,7.726204716,7.709702462,7.730873402,7.565520382,7.613966021,7.418639565,7.443414071,7.703621699,7.706274785,7.574440475,7.595444515,7.41692547,7.427853072,7.75136155,7.518133565,7.633031823,7.400969338,7.459999433,7.636907793,7.558010815,7.480478882,7.447830263,7.639729247,7.377556458,7.465930654,7.534267095,7.37773588,7.52292346
3,55.38359404,96.87191047,34.86521902,71.96370455,59.66133223,53.28565591,201.4789025,1.625441696,139.6498363,169.6239311,169.7173542,134.8433642,167.85604,171.4188066,72812.41986,372.6345676,2.06843439,0.141207267,0.015154139,-0.605067199,-0.508007148,-0.216361921,-0.232551666,0.087360999,0.06360424,-0.773435564,0.049605772,-0.159707285,-0.594041386,0.102508076,-0.117408488,459.2022197,-0.13907902,0.680571943,15620.08837,27315.51026,9796.19386,20260.09938,16814.94311,15000.54703,56809.61641,459,39343.61463,47826.23433,47850.04282,37994.5475,47332.20483,48331.63239,20604993.15,105082.7461,583.298498,0.124501174,-0.055797608,0.011959229,0,0,0,40.61873931,67.68649225,16.69903018,50.45355158,40.84373466,37.55743218,141.8315159,1.561837456,144.0016984,170.3550392,171.3565247,141.366436,166.2481377,168.2575694,66783.3134,387.9913944,2.097197295,-0.165337057,-0.254901219,0.107628805,-0.047367787,-0.057737822,-0.036537151,-0.555043242,0.034157833,0.486592826,0.245903889,0.11204559,0.401078929,0.073640761,-0.091484318,322.9128509,0.004289883,0.689058252,11450.81666,19074.56425,4710.895219,14210.85406,11508.55451,10582.14163,39973.6003,441,40590.51117,47867.37039,48324.96738,39855.53601,46885.18515,47441.83527,18894402.56,109406.6623,591.4096371,6.442125212,6.400331542,6.402585495,6.335870999,6.34106334,6.291639565,6.312755695,6.401153061,6.266062927,6.265600685,6.266710983,6.130789761,6.131219267,6.051585236,6.029500306,6.368173535,6.370348874,6.314168732,6.319364354,6.274145041,6.266496611,6.368985597,6.241014332,6.240581207,6.241667511,6.146166142,6.146720461,6.042452573,6.069363779,6.372997052,6.316375088,6.322167067,6.276495657,6.272488555,6.371390263,6.242780176,6.24226092,6.243534249,6.146676655,6.147245357,6.053728647,6.087809407,6.279303733,6.283688172,6.248183376,6.241434253,6.31502079,6.228893213,6.228576127,6.229470874,6.174497885,6.175007893,6.086472137,6.098076365,6.289592627,6.253717539,6.252080939,6.320519054,6.232672212,6.232179065,6.233375369,6.174922277,6.175465058,6.130694457,6.124494398,6.264003897,6.276438555,6.275108197,6.201676428,6.201188203,6.202392812,6.189979689,6.190700732,6.082531872,6.077300206,6.286687217,6.269795181,6.255426939,6.254825085,6.256111861,6.224382023,6.225136913,6.201336297,6.196533859,6.369946034,6.241504208,6.241027742,6.242213591,6.146504175,6.14707008,6.029484294,6.088822023,6.208404787,6.208105977,6.20896849,6.161626693,6.162628751,6.11176425,6.107865395,6.207868181,6.208657769,6.162071835,6.162932394,6.111662118,6.107786571,6.209600497,6.161829679,6.16293455,6.111879554,6.107790363,6.194134279,6.194430301,6.206431786,6.20567313,6.194979061,6.206533634,6.205894141,6.273215609,6.274489601,6.276248073,501.3887292,561.9591782,589.3525739,5202309.382,5308881.545,5.955639034,5.928843067,5.929274995,5.912943901,5.931312177,5.932745777,5.895046995,5.928409089,5.913322599,5.912932071,5.913422811,5.889108438,5.889119867,5.852823354,5.858320872,5.929545372,5.931585387,5.924312601,5.93335222,5.923544324,5.899703603,5.929837711,5.910764111,5.909456127,5.911471117,5.883967321,5.884041247,5.853802292,5.854505854,5.936116732,5.92754566,5.939637149,5.92863974,5.900758925,5.933331446,5.91617607,5.914515362,5.917595843,5.891738942,5.892400835,5.864425056,5.86522051,5.936454324,5.940626816,5.938942033,5.908477667,5.924339922,5.920934259,5.920287237,5.920164783,5.896813754,5.896346583,5.869291907,5.869691304,5.954636511,5.946158932,5.925275096,5.935512001,5.929802516,5.92802307,5.931102805,5.906488235,5.907131111,5.880430488,5.882042274,5.972766583,5.976991942,5.924462447,5.920982678,5.916786932,5.917809092,5.895686112,5.912504087,5.863520882,5.873669571,5.973254144,5.903517921,5.898741969,5.89525691,5.901101905,5.878095729,5.871496129,5.841153396,5.852809788,5.931333688,5.912375227,5.910800831,5.913676939,5.886950309,5.887459158,5.858518429,5.85958927,5.916030234,5.915547893,5.916342046,5.895203394,5.896082315,5.872743342,5.871368702,5.915510537,5.915641888,5.894792767,5.895529619,5.872001052,5.870342052,5.917554243,5.895798336,5.896946638,5.873457726,5.872623271,5.8837687,5.883905977,5.865261013,5.863436515,5.885455044,5.866149542,5.86434684,5.855548418,5.852303668,5.850641477
